Date,00-01,01-02,02-03,03-04,04-05,05-06,06-07,07-08,08-09,09-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-00,Baseload,Peakload
2025-04-30,95,89.96,86.17,88.19,89.07,93.78,114.69,120.5,103.97,103.3,7.08,0,-1,-6.21,-3,-0.02,15.22,76.02,97.78,121.56,174.17,127.55,108.25,97.61,74.99,42.89
2025-05-01,91.26,86.09,84.23,85.57,84.18,79.3,86.18,86.71,111,0,-3,-40.1,-139.52,-159.38,-118.09,-49.99,-5.17,45.75,100.2,127.8,162.32,126.7,110.74,96.3,43.71,-10.88
2025-05-02,104.8,114.86,104.77,84.57,75.6,68.29,94.34,103.9,108.9,109.94,0.85,-0.01,-0.8,-3,-4,-0.08,0.3,57.44,93.36,100.05,111.24,116.33,101.85,91.44,68.12,38.58
2025-05-03,91.9,86.84,86.5,90.56,93.9,95.81,100.63,96.5,98,13.53,0.01,-0.01,-1.16,-3.04,-2.69,-0.03,0,25.4,55.71,72.82,84.7,84.69,80.37,68.83,54.99,21.55
2025-05-04,57.67,41.91,30.33,20.57,19.24,15.58,13.62,7.83,2.93,0,-0.01,-0.01,-0.02,-2,-5.01,-1.59,-0.01,8.05,69.95,87.46,95.2,110.08,103.29,85,31.67,13.31
2025-05-05,84,74.4,81.24,85.16,81.21,88.27,115.89,114.51,94.22,72.54,61.8,47.14,-9.56,0,-14.72,0.4,16.16,66.93,75.3,97.06,119.27,117.42,100,87.18,68.99,42.27
2025-05-06,58.51,67.57,76.82,76.9,79.68,70,85,122.88,103.71,77.78,55.53,44.88,33.52,27.95,33.44,48.26,54.77,67.51,79.9,112.81,136.61,126.22,112.58,99.97,77.2,61.67
2025-05-07,85.59,80.08,79.51,82.83,95,102.53,131.68,132.23,129.2,95.43,76.36,60,49.98,48.72,51.7,58.65,64,73.74,91.79,111.02,125,120.8,103.94,91.12,89.2,75.88
2025-05-08,89.17,85.25,85.04,85.52,93.75,106.37,121.13,130,127.59,93.46,77.66,56.02,46,41.63,46.49,55.31,65.81,70.55,84.7,117,128,117.4,108.49,100.14,88.85,73.52
2025-05-09,101.66,88.28,85.85,87.04,92.9,88.33,140.87,121,100.61,75.29,41.33,0.22,-0.37,-0.02,-0.01,0.06,40.47,61.75,55.54,80,114.29,122.5,104.8,96.4,70.78,37.91
