Date,00-01,01-02,02-03,03-04,04-05,05-06,06-07,07-08,08-09,09-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-00,Baseload,Peakload
2025-03-13,108.24,98.61,92.39,91.23,95.73,105.93,133.09,161.3,161.05,163.48,127.35,114.07,114.2,109.73,109.97,110.23,121.67,142.69,159.4,154.64,133.94,134.84,119.98,109.73,123.9,132.37
2025-03-14,109.09,106,105.9,103.83,105.3,114.05,143.15,155.44,158.17,134.61,114.54,109.16,106.54,106.62,108.53,109.84,125.67,145.62,154.86,151.25,130.01,111.39,114,105.17,122.03,127.12
2025-03-15,127.51,123.21,117.32,115.72,115.68,118.27,124.56,128.85,105,88.58,70.85,55.74,56.75,48.55,68.06,98.55,149.34,139.23,158.51,132.96,121.46,111.35,130.63,119.54,109.43,97.68
2025-03-16,102.22,102.21,100.57,102.78,102.17,104.1,107.8,82.07,77.95,16.77,-0.18,-23.95,-11.99,-11.99,-17.97,31,92.21,137.41,131.73,140,125.67,108.16,101.25,80.58,74.19,46.75
2025-03-17,79.23,79.9,79.17,80.91,85.85,103.3,135.18,152.87,135.8,91.14,28.75,-16.71,-3.59,36.35,50.21,82.54,101.09,146.56,176.76,170,141.5,119.14,108.07,93.5,94.06,83.24
2025-03-18,115.88,101.07,96.47,89.75,96.32,111.85,140.02,136.68,98.87,62.71,11.96,0,-6.78,-8.46,0.22,43.77,97.29,143.83,172.09,167.2,145.17,123.65,116.98,113.11,90.4,65.23
2025-03-19,108.54,101.39,99.69,102.48,107.17,124.16,159.78,148.11,109.12,45.87,-17.18,-4.76,-6.25,-4.78,-7.63,66.06,112.65,172.18,254.2,221.63,177.64,141.82,127.29,112.2,102.14,78.43
2025-03-20,119.96,104.77,101.13,102.11,105.77,122.24,148.24,141.82,100.28,79.16,38.56,3.42,0.43,0.65,16.78,79.89,121.3,162.79,280,253.77,168.84,138.19,127.12,116.75,109.75,94.75
2025-03-21,126.68,117.18,116.49,117.24,115.16,132.33,165.09,148.46,111.22,74.68,43.74,7.37,1.19,0.1,30.03,98.39,124.88,179.54,195.45,152.01,116.57,88.2,103.91,99.94,102.74,84.88
2025-03-22,102.9,102.42,92.91,87.69,88.97,90.44,88.38,37.18,-8.14,-5.05,-1.61,-19.53,-18.47,-11.92,-27.63,-9.53,20.83,91.4,99.07,98.24,78.19,62.27,50.65,18.59,46.18,17.31
2025-03-23,3.27,4.19,2.98,4.44,9.18,9.03,5,3.87,5.81,23.33,13.78,9.6,13.49,5.01,33.73,85.77,106.25,126.31,141.61,142.95,141.46,130.6,126.29,114.24,52.59,58.97
2025-03-24,111.28,107.1,101.78,98.72,101.72,119.6,141.7,164.44,162.16,135.39,111.3,108.37,103.27,104.17,110.93,119.6,132.76,154.98,219.76,193.78,161.92,138.84,125.76,115.17,131.02,138.04
2025-03-25,102.55,101.94,100.33,103.6,103.08,108.38,137.57,142.74,127.41,99.09,73.26,45.39,39.13,40.66,70.57,94.57,109.89,145.95,194.71,182.12,148.6,119.25,115.35,102.05,108.67,101.9
2025-03-26,101.02,98.22,97.72,97.06,98.18,99.69,128.34,142.85,137.4,111.85,99.97,96.59,99.79,101.15,108.3,104.98,123.08,138.4,164.62,170.72,155.22,130.41,122.06,109.71,118.22,121.4
2025-03-27,104.91,99,97.77,98.78,97.33,105.05,130.45,140.1,123.5,111.24,103.11,95.07,87.11,87.52,87.43,98.78,95.91,130.42,160.51,172.33,141.9,124.64,113.3,100.93,112.8,112.74
2025-03-28,125.13,112.13,112.14,107.49,113.71,118.7,130.25,131.69,102.08,74.17,-10.96,-32.9,-28.43,-24.88,-22.42,69.54,104.12,132.4,166.77,166.38,149.12,125.96,118.61,110.44,89.64,57.99
