Date,00-01,01-02,02-03,03-04,04-05,05-06,06-07,07-08,08-09,09-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-00,Baseload,Peakload
2025-05-07,22.34,14.26,12.59,13.69,19.34,55.31,111.77,143.95,123.36,92.48,62.72,66.25,57.84,31.59,27.14,25,30.77,83.88,110.57,150.83,158.78,138.93,109.42,94.16,73.21,71.87
2025-05-08,95.44,90.39,90.8,92.66,96.21,116.26,135.84,152.74,126.4,102.04,90.35,77.79,66.44,65.21,72.78,90.24,92.32,102.92,113.48,124.53,144.02,128.71,106.01,92.65,102.76,93.71
2025-05-09,51.88,52.5,52.83,46.6,39.9,80.21,149.99,154.11,97.96,83.26,63.03,57.01,49.44,44.34,40.46,47.06,52.2,57.38,48.99,45.62,39.63,40,34.99,23.9,60.55,57.23
2025-05-10,26.89,32.71,39.64,38.8,33.75,39.36,41.97,58.08,50.22,25.53,13.01,11.76,10.01,9.46,9.34,10.86,15,43.23,71.99,50.51,24,29.51,33.71,17.75,30.71,26.74
2025-05-11,18.68,25.89,34.04,29.11,28.61,29.89,41.53,53.45,14.21,10.82,9.22,5.25,4.78,5.05,4.1,4.32,8.53,32.21,48.48,20.43,17.88,26,13.46,26.35,21.35,13.95
2025-05-12,38.18,52.04,62.75,58.01,53.92,104.23,125.94,115.06,111.55,74.81,36.68,40.01,33.62,16.92,19.5,32.89,40.98,19.29,40,42.71,31.07,48.06,21.85,9.08,51.21,42.41
2025-05-13,5.11,5.8,4.51,1.76,2,1.26,20.04,69.76,100.34,74.82,25.9,5.99,5.82,4.93,5.65,3.59,3.92,1.26,5.3,2.98,0,-0.01,-5,-10.24,13.98,20.04
2025-05-14,-0.02,-0.01,-0.02,-0.07,-0.15,-0.01,-0.01,0.01,1.29,0.39,1.06,-0.02,-0.11,-0.11,-0.21,-0.17,-0.01,-1.06,-5.46,-10.01,-13.91,-16.59,-13.52,-11.97,-2.95,-1.2
2025-05-15,-5,-2.42,-6.04,-8.35,-7.6,-5.01,-0.88,-0.29,-0.2,-0.2,1.99,0.94,0.77,0,0,0.37,1.48,3.36,-0.01,0.01,0.26,1.24,3.83,8.19,-0.57,0.71
2025-05-16,10.33,6.17,4.53,4.62,5.19,20.59,71.98,150,102.6,55.32,41.52,10.5,8.27,10.13,4.27,4.17,5.29,25.01,38.04,27.94,15.67,15.21,13.27,10.95,27.57,27.76
2025-05-17,7.84,6.86,4.04,2.91,2.99,3.86,7.99,15.74,12.94,4.22,2.2,-0.01,-0.33,-0.3,-0.01,1.29,3.1,7.82,15.93,12.9,9.29,8.53,7.47,4.18,5.89,4.98
2025-05-18,2,1.4,1.51,1.99,3.62,3.69,5,6.02,6.37,5.04,2.32,1.86,0.24,-1.96,-2.23,-0.02,2.46,7.1,9.87,12.86,13.71,13.3,10.43,8.06,4.78,3.66
2025-05-19,5.76,5.17,5.2,5.24,5.29,5.77,60.07,73.84,50,16.75,13.91,10.69,5.97,4.58,4.74,9.85,12.16,6.29,6.03,33.9,28.67,5.21,9.73,9.75,16.44,14.57
2025-05-20,3,6.09,1.26,0,-0.01,0.02,2.07,2.06,3.17,2.17,1.67,0.63,-0.01,-0.01,0,0.46,2.2,4.12,3.15,3.14,3.73,4.26,3.2,2.74,2.05,1.72
